# x
6.250000000000000000e-01 0.000000000000000000e+00
3.750000000000000000e-01 0.000000000000000000e+00
8.750000000000000000e-01 0.000000000000000000e+00
6.250000000000000000e-02 0.000000000000000000e+00
5.625000000000000000e-01 0.000000000000000000e+00
3.125000000000000000e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
4.286000132560729980e-01 0.000000000000000000e+00
8.571000099182128906e-01 0.000000000000000000e+00
1.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.350000225007534027e-03
4.286000132560729980e-01 5.350000225007534027e-03
8.571000099182128906e-01 5.350000225007534027e-03
1.000000000000000000e+00 5.350000225007534027e-03
0.000000000000000000e+00 1.070000045001506805e-02
4.286000132560729980e-01 1.070000045001506805e-02
8.571000099182128906e-01 1.070000045001506805e-02
1.000000000000000000e+00 1.070000045001506805e-02
0.000000000000000000e+00 1.603999920189380646e-02
4.286000132560729980e-01 1.603999920189380646e-02
8.571000099182128906e-01 1.603999920189380646e-02
1.000000000000000000e+00 1.603999920189380646e-02
0.000000000000000000e+00 2.139000035822391510e-02
4.286000132560729980e-01 2.139000035822391510e-02
8.571000099182128906e-01 2.139000035822391510e-02
1.000000000000000000e+00 2.139000035822391510e-02
0.000000000000000000e+00 2.673999965190887451e-02
4.286000132560729980e-01 2.673999965190887451e-02
8.571000099182128906e-01 2.673999965190887451e-02
1.000000000000000000e+00 2.673999965190887451e-02
0.000000000000000000e+00 3.209000080823898315e-02
4.286000132560729980e-01 3.209000080823898315e-02
8.571000099182128906e-01 3.209000080823898315e-02
1.000000000000000000e+00 3.209000080823898315e-02
0.000000000000000000e+00 3.742999956011772156e-02
4.286000132560729980e-01 3.742999956011772156e-02
8.571000099182128906e-01 3.742999956011772156e-02
1.000000000000000000e+00 3.742999956011772156e-02
0.000000000000000000e+00 4.278000071644783020e-02
4.286000132560729980e-01 4.278000071644783020e-02
8.571000099182128906e-01 4.278000071644783020e-02
1.000000000000000000e+00 4.278000071644783020e-02
0.000000000000000000e+00 4.812999814748764038e-02
4.286000132560729980e-01 4.812999814748764038e-02
8.571000099182128906e-01 4.812999814748764038e-02
1.000000000000000000e+00 4.812999814748764038e-02
0.000000000000000000e+00 5.347999930381774902e-02
4.286000132560729980e-01 5.347999930381774902e-02
8.571000099182128906e-01 5.347999930381774902e-02
1.000000000000000000e+00 5.347999930381774902e-02
0.000000000000000000e+00 5.882000178098678589e-02
4.286000132560729980e-01 5.882000178098678589e-02
8.571000099182128906e-01 5.882000178098678589e-02
1.000000000000000000e+00 5.882000178098678589e-02
0.000000000000000000e+00 6.417000293731689453e-02
4.286000132560729980e-01 6.417000293731689453e-02
8.571000099182128906e-01 6.417000293731689453e-02
1.000000000000000000e+00 6.417000293731689453e-02
0.000000000000000000e+00 6.951999664306640625e-02
4.286000132560729980e-01 6.951999664306640625e-02
8.571000099182128906e-01 6.951999664306640625e-02
1.000000000000000000e+00 6.951999664306640625e-02
0.000000000000000000e+00 7.486999779939651489e-02
4.286000132560729980e-01 7.486999779939651489e-02
8.571000099182128906e-01 7.486999779939651489e-02
1.000000000000000000e+00 7.486999779939651489e-02
0.000000000000000000e+00 8.021000027656555176e-02
4.286000132560729980e-01 8.021000027656555176e-02
8.571000099182128906e-01 8.021000027656555176e-02
1.000000000000000000e+00 8.021000027656555176e-02
0.000000000000000000e+00 8.556000143289566040e-02
4.286000132560729980e-01 8.556000143289566040e-02
8.571000099182128906e-01 8.556000143289566040e-02
1.000000000000000000e+00 8.556000143289566040e-02
0.000000000000000000e+00 9.091000258922576904e-02
4.286000132560729980e-01 9.091000258922576904e-02
8.571000099182128906e-01 9.091000258922576904e-02
1.000000000000000000e+00 9.091000258922576904e-02
0.000000000000000000e+00 9.625999629497528076e-02
4.286000132560729980e-01 9.625999629497528076e-02
8.571000099182128906e-01 9.625999629497528076e-02
1.000000000000000000e+00 9.625999629497528076e-02
0.000000000000000000e+00 1.015999987721443176e-01
4.286000132560729980e-01 1.015999987721443176e-01
8.571000099182128906e-01 1.015999987721443176e-01
1.000000000000000000e+00 1.015999987721443176e-01
0.000000000000000000e+00 1.069499999284744263e-01
4.286000132560729980e-01 1.069499999284744263e-01
8.571000099182128906e-01 1.069499999284744263e-01
1.000000000000000000e+00 1.069499999284744263e-01
0.000000000000000000e+00 1.123000010848045349e-01
4.286000132560729980e-01 1.123000010848045349e-01
8.571000099182128906e-01 1.123000010848045349e-01
1.000000000000000000e+00 1.123000010848045349e-01
0.000000000000000000e+00 1.176500022411346436e-01
4.286000132560729980e-01 1.176500022411346436e-01
8.571000099182128906e-01 1.176500022411346436e-01
1.000000000000000000e+00 1.176500022411346436e-01
0.000000000000000000e+00 1.229899972677230835e-01
4.286000132560729980e-01 1.229899972677230835e-01
8.571000099182128906e-01 1.229899972677230835e-01
1.000000000000000000e+00 1.229899972677230835e-01
0.000000000000000000e+00 1.283400058746337891e-01
4.286000132560729980e-01 1.283400058746337891e-01
8.571000099182128906e-01 1.283400058746337891e-01
1.000000000000000000e+00 1.283400058746337891e-01
0.000000000000000000e+00 1.336899995803833008e-01
4.286000132560729980e-01 1.336899995803833008e-01
8.571000099182128906e-01 1.336899995803833008e-01
1.000000000000000000e+00 1.336899995803833008e-01
0.000000000000000000e+00 1.390399932861328125e-01
4.286000132560729980e-01 1.390399932861328125e-01
8.571000099182128906e-01 1.390399932861328125e-01
1.000000000000000000e+00 1.390399932861328125e-01
0.000000000000000000e+00 1.443900018930435181e-01
4.286000132560729980e-01 1.443900018930435181e-01
8.571000099182128906e-01 1.443900018930435181e-01
1.000000000000000000e+00 1.443900018930435181e-01
0.000000000000000000e+00 1.497299969196319580e-01
4.286000132560729980e-01 1.497299969196319580e-01
8.571000099182128906e-01 1.497299969196319580e-01
1.000000000000000000e+00 1.497299969196319580e-01
0.000000000000000000e+00 1.550800055265426636e-01
4.286000132560729980e-01 1.550800055265426636e-01
8.571000099182128906e-01 1.550800055265426636e-01
1.000000000000000000e+00 1.550800055265426636e-01
0.000000000000000000e+00 1.604299992322921753e-01
4.286000132560729980e-01 1.604299992322921753e-01
8.571000099182128906e-01 1.604299992322921753e-01
1.000000000000000000e+00 1.604299992322921753e-01
0.000000000000000000e+00 1.657799929380416870e-01
4.286000132560729980e-01 1.657799929380416870e-01
8.571000099182128906e-01 1.657799929380416870e-01
1.000000000000000000e+00 1.657799929380416870e-01
0.000000000000000000e+00 1.711200028657913208e-01
4.286000132560729980e-01 1.711200028657913208e-01
8.571000099182128906e-01 1.711200028657913208e-01
1.000000000000000000e+00 1.711200028657913208e-01
0.000000000000000000e+00 1.764699965715408325e-01
4.286000132560729980e-01 1.764699965715408325e-01
8.571000099182128906e-01 1.764699965715408325e-01
1.000000000000000000e+00 1.764699965715408325e-01
0.000000000000000000e+00 1.818200051784515381e-01
4.286000132560729980e-01 1.818200051784515381e-01
8.571000099182128906e-01 1.818200051784515381e-01
1.000000000000000000e+00 1.818200051784515381e-01
0.000000000000000000e+00 1.871699988842010498e-01
4.286000132560729980e-01 1.871699988842010498e-01
8.571000099182128906e-01 1.871699988842010498e-01
1.000000000000000000e+00 1.871699988842010498e-01
0.000000000000000000e+00 1.925099939107894897e-01
4.286000132560729980e-01 1.925099939107894897e-01
8.571000099182128906e-01 1.925099939107894897e-01
1.000000000000000000e+00 1.925099939107894897e-01
0.000000000000000000e+00 1.978600025177001953e-01
4.286000132560729980e-01 1.978600025177001953e-01
8.571000099182128906e-01 1.978600025177001953e-01
1.000000000000000000e+00 1.978600025177001953e-01
0.000000000000000000e+00 2.032099962234497070e-01
4.286000132560729980e-01 2.032099962234497070e-01
8.571000099182128906e-01 2.032099962234497070e-01
1.000000000000000000e+00 2.032099962234497070e-01
0.000000000000000000e+00 2.085600048303604126e-01
4.286000132560729980e-01 2.085600048303604126e-01
8.571000099182128906e-01 2.085600048303604126e-01
1.000000000000000000e+00 2.085600048303604126e-01
0.000000000000000000e+00 2.138999998569488525e-01
4.286000132560729980e-01 2.138999998569488525e-01
8.571000099182128906e-01 2.138999998569488525e-01
1.000000000000000000e+00 2.138999998569488525e-01
0.000000000000000000e+00 2.192499935626983643e-01
4.286000132560729980e-01 2.192499935626983643e-01
8.571000099182128906e-01 2.192499935626983643e-01
1.000000000000000000e+00 2.192499935626983643e-01
0.000000000000000000e+00 2.246000021696090698e-01
4.286000132560729980e-01 2.246000021696090698e-01
8.571000099182128906e-01 2.246000021696090698e-01
1.000000000000000000e+00 2.246000021696090698e-01
0.000000000000000000e+00 2.299499958753585815e-01
4.286000132560729980e-01 2.299499958753585815e-01
8.571000099182128906e-01 2.299499958753585815e-01
1.000000000000000000e+00 2.299499958753585815e-01
0.000000000000000000e+00 2.352900058031082153e-01
4.286000132560729980e-01 2.352900058031082153e-01
8.571000099182128906e-01 2.352900058031082153e-01
1.000000000000000000e+00 2.352900058031082153e-01
0.000000000000000000e+00 2.406399995088577271e-01
4.286000132560729980e-01 2.406399995088577271e-01
8.571000099182128906e-01 2.406399995088577271e-01
1.000000000000000000e+00 2.406399995088577271e-01
0.000000000000000000e+00 2.459899932146072388e-01
4.286000132560729980e-01 2.459899932146072388e-01
8.571000099182128906e-01 2.459899932146072388e-01
1.000000000000000000e+00 2.459899932146072388e-01
0.000000000000000000e+00 2.513400018215179443e-01
4.286000132560729980e-01 2.513400018215179443e-01
8.571000099182128906e-01 2.513400018215179443e-01
1.000000000000000000e+00 2.513400018215179443e-01
0.000000000000000000e+00 2.566800117492675781e-01
4.286000132560729980e-01 2.566800117492675781e-01
8.571000099182128906e-01 2.566800117492675781e-01
1.000000000000000000e+00 2.566800117492675781e-01
0.000000000000000000e+00 2.620300054550170898e-01
4.286000132560729980e-01 2.620300054550170898e-01
8.571000099182128906e-01 2.620300054550170898e-01
1.000000000000000000e+00 2.620300054550170898e-01
0.000000000000000000e+00 2.673799991607666016e-01
4.286000132560729980e-01 2.673799991607666016e-01
8.571000099182128906e-01 2.673799991607666016e-01
1.000000000000000000e+00 2.673799991607666016e-01
0.000000000000000000e+00 2.727299928665161133e-01
4.286000132560729980e-01 2.727299928665161133e-01
8.571000099182128906e-01 2.727299928665161133e-01
1.000000000000000000e+00 2.727299928665161133e-01
0.000000000000000000e+00 2.780700027942657471e-01
4.286000132560729980e-01 2.780700027942657471e-01
8.571000099182128906e-01 2.780700027942657471e-01
1.000000000000000000e+00 2.780700027942657471e-01
0.000000000000000000e+00 2.834199965000152588e-01
4.286000132560729980e-01 2.834199965000152588e-01
8.571000099182128906e-01 2.834199965000152588e-01
1.000000000000000000e+00 2.834199965000152588e-01
0.000000000000000000e+00 2.887699902057647705e-01
4.286000132560729980e-01 2.887699902057647705e-01
8.571000099182128906e-01 2.887699902057647705e-01
1.000000000000000000e+00 2.887699902057647705e-01
0.000000000000000000e+00 2.941200137138366699e-01
4.286000132560729980e-01 2.941200137138366699e-01
8.571000099182128906e-01 2.941200137138366699e-01
1.000000000000000000e+00 2.941200137138366699e-01
0.000000000000000000e+00 2.994700074195861816e-01
4.286000132560729980e-01 2.994700074195861816e-01
8.571000099182128906e-01 2.994700074195861816e-01
1.000000000000000000e+00 2.994700074195861816e-01
0.000000000000000000e+00 3.048099875450134277e-01
4.286000132560729980e-01 3.048099875450134277e-01
8.571000099182128906e-01 3.048099875450134277e-01
1.000000000000000000e+00 3.048099875450134277e-01
0.000000000000000000e+00 3.101600110530853271e-01
4.286000132560729980e-01 3.101600110530853271e-01
8.571000099182128906e-01 3.101600110530853271e-01
1.000000000000000000e+00 3.101600110530853271e-01
0.000000000000000000e+00 3.155100047588348389e-01
4.286000132560729980e-01 3.155100047588348389e-01
8.571000099182128906e-01 3.155100047588348389e-01
1.000000000000000000e+00 3.155100047588348389e-01
0.000000000000000000e+00 3.208599984645843506e-01
4.286000132560729980e-01 3.208599984645843506e-01
8.571000099182128906e-01 3.208599984645843506e-01
1.000000000000000000e+00 3.208599984645843506e-01
0.000000000000000000e+00 3.262000083923339844e-01
4.286000132560729980e-01 3.262000083923339844e-01
8.571000099182128906e-01 3.262000083923339844e-01
1.000000000000000000e+00 3.262000083923339844e-01
0.000000000000000000e+00 3.315500020980834961e-01
4.286000132560729980e-01 3.315500020980834961e-01
8.571000099182128906e-01 3.315500020980834961e-01
1.000000000000000000e+00 3.315500020980834961e-01
0.000000000000000000e+00 3.368999958038330078e-01
4.286000132560729980e-01 3.368999958038330078e-01
8.571000099182128906e-01 3.368999958038330078e-01
1.000000000000000000e+00 3.368999958038330078e-01
0.000000000000000000e+00 3.422499895095825195e-01
4.286000132560729980e-01 3.422499895095825195e-01
8.571000099182128906e-01 3.422499895095825195e-01
1.000000000000000000e+00 3.422499895095825195e-01
0.000000000000000000e+00 3.475899994373321533e-01
4.286000132560729980e-01 3.475899994373321533e-01
8.571000099182128906e-01 3.475899994373321533e-01
1.000000000000000000e+00 3.475899994373321533e-01
0.000000000000000000e+00 3.529399931430816650e-01
4.286000132560729980e-01 3.529399931430816650e-01
8.571000099182128906e-01 3.529399931430816650e-01
1.000000000000000000e+00 3.529399931430816650e-01
0.000000000000000000e+00 3.582899868488311768e-01
4.286000132560729980e-01 3.582899868488311768e-01
8.571000099182128906e-01 3.582899868488311768e-01
1.000000000000000000e+00 3.582899868488311768e-01
0.000000000000000000e+00 3.636400103569030762e-01
4.286000132560729980e-01 3.636400103569030762e-01
8.571000099182128906e-01 3.636400103569030762e-01
1.000000000000000000e+00 3.636400103569030762e-01
0.000000000000000000e+00 3.689799904823303223e-01
4.286000132560729980e-01 3.689799904823303223e-01
8.571000099182128906e-01 3.689799904823303223e-01
1.000000000000000000e+00 3.689799904823303223e-01
0.000000000000000000e+00 3.743300139904022217e-01
4.286000132560729980e-01 3.743300139904022217e-01
8.571000099182128906e-01 3.743300139904022217e-01
1.000000000000000000e+00 3.743300139904022217e-01
0.000000000000000000e+00 3.796800076961517334e-01
4.286000132560729980e-01 3.796800076961517334e-01
8.571000099182128906e-01 3.796800076961517334e-01
1.000000000000000000e+00 3.796800076961517334e-01
0.000000000000000000e+00 3.850300014019012451e-01
4.286000132560729980e-01 3.850300014019012451e-01
8.571000099182128906e-01 3.850300014019012451e-01
1.000000000000000000e+00 3.850300014019012451e-01
0.000000000000000000e+00 3.903700113296508789e-01
4.286000132560729980e-01 3.903700113296508789e-01
8.571000099182128906e-01 3.903700113296508789e-01
1.000000000000000000e+00 3.903700113296508789e-01
0.000000000000000000e+00 3.957200050354003906e-01
4.286000132560729980e-01 3.957200050354003906e-01
8.571000099182128906e-01 3.957200050354003906e-01
1.000000000000000000e+00 3.957200050354003906e-01
0.000000000000000000e+00 4.010699987411499023e-01
4.286000132560729980e-01 4.010699987411499023e-01
8.571000099182128906e-01 4.010699987411499023e-01
1.000000000000000000e+00 4.010699987411499023e-01
0.000000000000000000e+00 4.064199924468994141e-01
4.286000132560729980e-01 4.064199924468994141e-01
8.571000099182128906e-01 4.064199924468994141e-01
1.000000000000000000e+00 4.064199924468994141e-01
0.000000000000000000e+00 4.117600023746490479e-01
4.286000132560729980e-01 4.117600023746490479e-01
8.571000099182128906e-01 4.117600023746490479e-01
1.000000000000000000e+00 4.117600023746490479e-01
0.000000000000000000e+00 4.171099960803985596e-01
4.286000132560729980e-01 4.171099960803985596e-01
8.571000099182128906e-01 4.171099960803985596e-01
1.000000000000000000e+00 4.171099960803985596e-01
0.000000000000000000e+00 4.224599897861480713e-01
4.286000132560729980e-01 4.224599897861480713e-01
8.571000099182128906e-01 4.224599897861480713e-01
1.000000000000000000e+00 4.224599897861480713e-01
0.000000000000000000e+00 4.278100132942199707e-01
4.286000132560729980e-01 4.278100132942199707e-01
8.571000099182128906e-01 4.278100132942199707e-01
1.000000000000000000e+00 4.278100132942199707e-01
0.000000000000000000e+00 4.331600069999694824e-01
4.286000132560729980e-01 4.331600069999694824e-01
8.571000099182128906e-01 4.331600069999694824e-01
1.000000000000000000e+00 4.331600069999694824e-01
0.000000000000000000e+00 4.384999871253967285e-01
4.286000132560729980e-01 4.384999871253967285e-01
8.571000099182128906e-01 4.384999871253967285e-01
1.000000000000000000e+00 4.384999871253967285e-01
0.000000000000000000e+00 4.438500106334686279e-01
4.286000132560729980e-01 4.438500106334686279e-01
8.571000099182128906e-01 4.438500106334686279e-01
1.000000000000000000e+00 4.438500106334686279e-01
0.000000000000000000e+00 4.492000043392181396e-01
4.286000132560729980e-01 4.492000043392181396e-01
8.571000099182128906e-01 4.492000043392181396e-01
1.000000000000000000e+00 4.492000043392181396e-01
0.000000000000000000e+00 4.545499980449676514e-01
4.286000132560729980e-01 4.545499980449676514e-01
8.571000099182128906e-01 4.545499980449676514e-01
1.000000000000000000e+00 4.545499980449676514e-01
0.000000000000000000e+00 4.598900079727172852e-01
4.286000132560729980e-01 4.598900079727172852e-01
8.571000099182128906e-01 4.598900079727172852e-01
1.000000000000000000e+00 4.598900079727172852e-01
0.000000000000000000e+00 4.652400016784667969e-01
4.286000132560729980e-01 4.652400016784667969e-01
8.571000099182128906e-01 4.652400016784667969e-01
1.000000000000000000e+00 4.652400016784667969e-01
0.000000000000000000e+00 4.705899953842163086e-01
4.286000132560729980e-01 4.705899953842163086e-01
8.571000099182128906e-01 4.705899953842163086e-01
1.000000000000000000e+00 4.705899953842163086e-01
0.000000000000000000e+00 4.759399890899658203e-01
4.286000132560729980e-01 4.759399890899658203e-01
8.571000099182128906e-01 4.759399890899658203e-01
1.000000000000000000e+00 4.759399890899658203e-01
0.000000000000000000e+00 4.812799990177154541e-01
4.286000132560729980e-01 4.812799990177154541e-01
8.571000099182128906e-01 4.812799990177154541e-01
1.000000000000000000e+00 4.812799990177154541e-01
0.000000000000000000e+00 4.866299927234649658e-01
4.286000132560729980e-01 4.866299927234649658e-01
8.571000099182128906e-01 4.866299927234649658e-01
1.000000000000000000e+00 4.866299927234649658e-01
0.000000000000000000e+00 4.919799864292144775e-01
4.286000132560729980e-01 4.919799864292144775e-01
8.571000099182128906e-01 4.919799864292144775e-01
1.000000000000000000e+00 4.919799864292144775e-01
0.000000000000000000e+00 4.973300099372863770e-01
4.286000132560729980e-01 4.973300099372863770e-01
8.571000099182128906e-01 4.973300099372863770e-01
1.000000000000000000e+00 4.973300099372863770e-01
0.000000000000000000e+00 5.026699900627136230e-01
4.286000132560729980e-01 5.026699900627136230e-01
8.571000099182128906e-01 5.026699900627136230e-01
1.000000000000000000e+00 5.026699900627136230e-01
0.000000000000000000e+00 5.080199837684631348e-01
4.286000132560729980e-01 5.080199837684631348e-01
8.571000099182128906e-01 5.080199837684631348e-01
1.000000000000000000e+00 5.080199837684631348e-01
0.000000000000000000e+00 5.133699774742126465e-01
4.286000132560729980e-01 5.133699774742126465e-01
8.571000099182128906e-01 5.133699774742126465e-01
1.000000000000000000e+00 5.133699774742126465e-01
0.000000000000000000e+00 5.187199711799621582e-01
4.286000132560729980e-01 5.187199711799621582e-01
8.571000099182128906e-01 5.187199711799621582e-01
1.000000000000000000e+00 5.187199711799621582e-01
0.000000000000000000e+00 5.240600109100341797e-01
4.286000132560729980e-01 5.240600109100341797e-01
8.571000099182128906e-01 5.240600109100341797e-01
1.000000000000000000e+00 5.240600109100341797e-01
0.000000000000000000e+00 5.294100046157836914e-01
4.286000132560729980e-01 5.294100046157836914e-01
8.571000099182128906e-01 5.294100046157836914e-01
1.000000000000000000e+00 5.294100046157836914e-01
0.000000000000000000e+00 5.347599983215332031e-01
4.286000132560729980e-01 5.347599983215332031e-01
8.571000099182128906e-01 5.347599983215332031e-01
1.000000000000000000e+00 5.347599983215332031e-01
0.000000000000000000e+00 5.401099920272827148e-01
4.286000132560729980e-01 5.401099920272827148e-01
8.571000099182128906e-01 5.401099920272827148e-01
1.000000000000000000e+00 5.401099920272827148e-01
0.000000000000000000e+00 5.454499721527099609e-01
4.286000132560729980e-01 5.454499721527099609e-01
8.571000099182128906e-01 5.454499721527099609e-01
1.000000000000000000e+00 5.454499721527099609e-01
0.000000000000000000e+00 5.508000254631042480e-01
4.286000132560729980e-01 5.508000254631042480e-01
8.571000099182128906e-01 5.508000254631042480e-01
1.000000000000000000e+00 5.508000254631042480e-01
0.000000000000000000e+00 5.561500191688537598e-01
4.286000132560729980e-01 5.561500191688537598e-01
8.571000099182128906e-01 5.561500191688537598e-01
1.000000000000000000e+00 5.561500191688537598e-01
0.000000000000000000e+00 5.615000128746032715e-01
4.286000132560729980e-01 5.615000128746032715e-01
8.571000099182128906e-01 5.615000128746032715e-01
1.000000000000000000e+00 5.615000128746032715e-01
0.000000000000000000e+00 5.668399930000305176e-01
4.286000132560729980e-01 5.668399930000305176e-01
8.571000099182128906e-01 5.668399930000305176e-01
1.000000000000000000e+00 5.668399930000305176e-01
0.000000000000000000e+00 5.721899867057800293e-01
4.286000132560729980e-01 5.721899867057800293e-01
8.571000099182128906e-01 5.721899867057800293e-01
1.000000000000000000e+00 5.721899867057800293e-01
0.000000000000000000e+00 5.775399804115295410e-01
4.286000132560729980e-01 5.775399804115295410e-01
8.571000099182128906e-01 5.775399804115295410e-01
1.000000000000000000e+00 5.775399804115295410e-01
0.000000000000000000e+00 5.828899741172790527e-01
4.286000132560729980e-01 5.828899741172790527e-01
8.571000099182128906e-01 5.828899741172790527e-01
1.000000000000000000e+00 5.828899741172790527e-01
0.000000000000000000e+00 5.882400274276733398e-01
4.286000132560729980e-01 5.882400274276733398e-01
8.571000099182128906e-01 5.882400274276733398e-01
1.000000000000000000e+00 5.882400274276733398e-01
0.000000000000000000e+00 5.935800075531005859e-01
4.286000132560729980e-01 5.935800075531005859e-01
8.571000099182128906e-01 5.935800075531005859e-01
1.000000000000000000e+00 5.935800075531005859e-01
0.000000000000000000e+00 5.989300012588500977e-01
4.286000132560729980e-01 5.989300012588500977e-01
8.571000099182128906e-01 5.989300012588500977e-01
1.000000000000000000e+00 5.989300012588500977e-01
0.000000000000000000e+00 6.042799949645996094e-01
4.286000132560729980e-01 6.042799949645996094e-01
8.571000099182128906e-01 6.042799949645996094e-01
1.000000000000000000e+00 6.042799949645996094e-01
0.000000000000000000e+00 6.096299886703491211e-01
4.286000132560729980e-01 6.096299886703491211e-01
8.571000099182128906e-01 6.096299886703491211e-01
1.000000000000000000e+00 6.096299886703491211e-01
0.000000000000000000e+00 6.149700284004211426e-01
4.286000132560729980e-01 6.149700284004211426e-01
8.571000099182128906e-01 6.149700284004211426e-01
1.000000000000000000e+00 6.149700284004211426e-01
0.000000000000000000e+00 6.203200221061706543e-01
4.286000132560729980e-01 6.203200221061706543e-01
8.571000099182128906e-01 6.203200221061706543e-01
1.000000000000000000e+00 6.203200221061706543e-01
0.000000000000000000e+00 6.256700158119201660e-01
4.286000132560729980e-01 6.256700158119201660e-01
8.571000099182128906e-01 6.256700158119201660e-01
1.000000000000000000e+00 6.256700158119201660e-01
0.000000000000000000e+00 6.310200095176696777e-01
4.286000132560729980e-01 6.310200095176696777e-01
8.571000099182128906e-01 6.310200095176696777e-01
1.000000000000000000e+00 6.310200095176696777e-01
0.000000000000000000e+00 6.363599896430969238e-01
4.286000132560729980e-01 6.363599896430969238e-01
8.571000099182128906e-01 6.363599896430969238e-01
1.000000000000000000e+00 6.363599896430969238e-01
0.000000000000000000e+00 6.417099833488464355e-01
4.286000132560729980e-01 6.417099833488464355e-01
8.571000099182128906e-01 6.417099833488464355e-01
1.000000000000000000e+00 6.417099833488464355e-01
0.000000000000000000e+00 6.470599770545959473e-01
4.286000132560729980e-01 6.470599770545959473e-01
8.571000099182128906e-01 6.470599770545959473e-01
1.000000000000000000e+00 6.470599770545959473e-01
0.000000000000000000e+00 6.524099707603454590e-01
4.286000132560729980e-01 6.524099707603454590e-01
8.571000099182128906e-01 6.524099707603454590e-01
1.000000000000000000e+00 6.524099707603454590e-01
0.000000000000000000e+00 6.577500104904174805e-01
4.286000132560729980e-01 6.577500104904174805e-01
8.571000099182128906e-01 6.577500104904174805e-01
1.000000000000000000e+00 6.577500104904174805e-01
0.000000000000000000e+00 6.631000041961669922e-01
4.286000132560729980e-01 6.631000041961669922e-01
8.571000099182128906e-01 6.631000041961669922e-01
1.000000000000000000e+00 6.631000041961669922e-01
0.000000000000000000e+00 6.684499979019165039e-01
4.286000132560729980e-01 6.684499979019165039e-01
8.571000099182128906e-01 6.684499979019165039e-01
1.000000000000000000e+00 6.684499979019165039e-01
0.000000000000000000e+00 6.737999916076660156e-01
4.286000132560729980e-01 6.737999916076660156e-01
8.571000099182128906e-01 6.737999916076660156e-01
1.000000000000000000e+00 6.737999916076660156e-01
0.000000000000000000e+00 6.791399717330932617e-01
4.286000132560729980e-01 6.791399717330932617e-01
8.571000099182128906e-01 6.791399717330932617e-01
1.000000000000000000e+00 6.791399717330932617e-01
0.000000000000000000e+00 6.844900250434875488e-01
4.286000132560729980e-01 6.844900250434875488e-01
8.571000099182128906e-01 6.844900250434875488e-01
1.000000000000000000e+00 6.844900250434875488e-01
0.000000000000000000e+00 6.898400187492370605e-01
4.286000132560729980e-01 6.898400187492370605e-01
8.571000099182128906e-01 6.898400187492370605e-01
1.000000000000000000e+00 6.898400187492370605e-01
0.000000000000000000e+00 6.951900124549865723e-01
4.286000132560729980e-01 6.951900124549865723e-01
8.571000099182128906e-01 6.951900124549865723e-01
1.000000000000000000e+00 6.951900124549865723e-01
0.000000000000000000e+00 7.005299925804138184e-01
4.286000132560729980e-01 7.005299925804138184e-01
8.571000099182128906e-01 7.005299925804138184e-01
1.000000000000000000e+00 7.005299925804138184e-01
0.000000000000000000e+00 7.058799862861633301e-01
4.286000132560729980e-01 7.058799862861633301e-01
8.571000099182128906e-01 7.058799862861633301e-01
1.000000000000000000e+00 7.058799862861633301e-01
0.000000000000000000e+00 7.112299799919128418e-01
4.286000132560729980e-01 7.112299799919128418e-01
8.571000099182128906e-01 7.112299799919128418e-01
1.000000000000000000e+00 7.112299799919128418e-01
0.000000000000000000e+00 7.165799736976623535e-01
4.286000132560729980e-01 7.165799736976623535e-01
8.571000099182128906e-01 7.165799736976623535e-01
1.000000000000000000e+00 7.165799736976623535e-01
0.000000000000000000e+00 7.219300270080566406e-01
4.286000132560729980e-01 7.219300270080566406e-01
8.571000099182128906e-01 7.219300270080566406e-01
1.000000000000000000e+00 7.219300270080566406e-01
0.000000000000000000e+00 7.272700071334838867e-01
4.286000132560729980e-01 7.272700071334838867e-01
8.571000099182128906e-01 7.272700071334838867e-01
1.000000000000000000e+00 7.272700071334838867e-01
0.000000000000000000e+00 7.326200008392333984e-01
4.286000132560729980e-01 7.326200008392333984e-01
8.571000099182128906e-01 7.326200008392333984e-01
1.000000000000000000e+00 7.326200008392333984e-01
0.000000000000000000e+00 7.379699945449829102e-01
4.286000132560729980e-01 7.379699945449829102e-01
8.571000099182128906e-01 7.379699945449829102e-01
1.000000000000000000e+00 7.379699945449829102e-01
0.000000000000000000e+00 7.433199882507324219e-01
4.286000132560729980e-01 7.433199882507324219e-01
8.571000099182128906e-01 7.433199882507324219e-01
1.000000000000000000e+00 7.433199882507324219e-01
0.000000000000000000e+00 7.486600279808044434e-01
4.286000132560729980e-01 7.486600279808044434e-01
8.571000099182128906e-01 7.486600279808044434e-01
1.000000000000000000e+00 7.486600279808044434e-01
0.000000000000000000e+00 7.540100216865539551e-01
4.286000132560729980e-01 7.540100216865539551e-01
8.571000099182128906e-01 7.540100216865539551e-01
1.000000000000000000e+00 7.540100216865539551e-01
0.000000000000000000e+00 7.593600153923034668e-01
4.286000132560729980e-01 7.593600153923034668e-01
8.571000099182128906e-01 7.593600153923034668e-01
1.000000000000000000e+00 7.593600153923034668e-01
0.000000000000000000e+00 7.647100090980529785e-01
4.286000132560729980e-01 7.647100090980529785e-01
8.571000099182128906e-01 7.647100090980529785e-01
1.000000000000000000e+00 7.647100090980529785e-01
0.000000000000000000e+00 7.700499892234802246e-01
